Today's Date:	12 February 2012	Date of Test:	9 February 2012, 10:53:38 PM
Filename:	MB_U01_MZ22A_4-2-Long-Test	Tester Channel:	18
Procedure:	MB_Z22F_4-1-Long-Test.000	Description:	Z22F Long Test
Comment:	CV=4.2
Rec#	Cyc#	Step	TestTime	StepTime	Amp-hr	Watt-hr	Amps	Volts	State	ES	DPt Time	ACImp/Ohms	DCIR/Ohms	VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	
53	1	4	  0d 00:51:0.0500000007450581	  0d 00:50:0.0500000007450581	0.00042	0.00157	0.00050	3.75494	D	1	02/09/2012 11:44:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
54	1	4	  0d 00:52:0.0500000007450581	  0d 00:51:0.0500000007450581	0.00042	0.00160	0.00050	3.75471	D	1	02/09/2012 11:45:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
55	1	4	  0d 00:53:0.0500000007450581	  0d 00:52:0.0500000007450581	0.00043	0.00163	0.00050	3.75463	D	1	02/09/2012 11:46:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
56	1	4	  0d 00:54:0.0500000007450581	  0d 00:53:0.0500000007450581	0.00044	0.00166	0.00050	3.75433	D	1	02/09/2012 11:47:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
57	1	4	  0d 00:55:0.0500000007450581	  0d 00:54:0.0500000007450581	0.00045	0.00169	0.00050	3.75410	D	1	02/09/2012 11:48:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
58	1	4	  0d 00:56:0.0500000007450581	  0d 00:55:0.0500000007450581	0.00046	0.00172	0.00050	3.75395	D	1	02/09/2012 11:49:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
59	1	4	  0d 00:57:0.0500000007450581	  0d 00:56:0.0500000007450581	0.00047	0.00175	0.00050	3.75380	D	1	02/09/2012 11:50:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
60	1	4	  0d 00:58:0.0500000007450581	  0d 00:57:0.0500000007450581	0.00047	0.00179	0.00050	3.75349	D	1	02/09/2012 11:51:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
61	1	4	  0d 00:59:0.0500000007450581	  0d 00:58:0.0500000007450581	0.00048	0.00182	0.00050	3.75326	D	1	02/09/2012 11:52:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
62	1	4	  0d 01:00:0.0500000007450581	  0d 00:59:0.0500000007450581	0.00049	0.00185	0.00050	3.75326	D	1	02/09/2012 11:53:38 PM	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
