Today's Date:	21 June 2012	Date of Test:	17 June 2012, 01:05:16 AM
Filename:	MB_VZ02_U03_T435_DLongTest-0_5mA	Tester Channel:	20
Procedure:	MB_Z02_LongTest.000	Description:	MB_SOC and ImpedanceCheck at 4.35V
MB_ImpedanceCheck
Rec#	Cyc#	Step	TestTime	StepTime	Amp-hr	Watt-hr	Amps	Volts	State	ES	DPt Time	ACImp/Ohms	DCIR/Ohms	VAR1	VAR2	VAR3	VAR4	VAR5	VAR6	VAR7	VAR8	VAR9	VAR10	VAR11	VAR12	VAR13	VAR14	VAR15	
28	1	5	  0d 00:25:0.0399999991059303	  0d 00:24:0.0399999991059303	0.00020	0.00081	0.00050	4.01991	D	1	06/17/2012 1:30:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
29	1	5	  0d 00:26:0.0399999991059303	  0d 00:25:0.0399999991059303	0.00021	0.00084	0.00050	4.01915	D	1	06/17/2012 1:31:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
30	1	5	  0d 00:27:0.0399999991059303	  0d 00:26:0.0399999991059303	0.00022	0.00087	0.00050	4.01846	D	1	06/17/2012 1:32:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
31	1	5	  0d 00:28:0.0399999991059303	  0d 00:27:0.0399999991059303	0.00023	0.00091	0.00050	4.01778	D	1	06/17/2012 1:33:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
32	1	5	  0d 00:29:0.0399999991059303	  0d 00:28:0.0399999991059303	0.00023	0.00094	0.00050	4.01686	D	1	06/17/2012 1:34:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
33	1	5	  0d 00:30:0.0399999991059303	  0d 00:29:0.0399999991059303	0.00024	0.00097	0.00050	4.01633	D	1	06/17/2012 1:35:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
34	1	5	  0d 00:31:0.0399999991059303	  0d 00:30:0.0399999991059303	0.00025	0.00101	0.00050	4.01564	D	1	06/17/2012 1:36:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
35	1	5	  0d 00:32:0.0399999991059303	  0d 00:31:0.0399999991059303	0.00026	0.00104	0.00050	4.01495	D	1	06/17/2012 1:37:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
36	1	5	  0d 00:33:0.0399999991059303	  0d 00:32:0.0399999991059303	0.00027	0.00107	0.00050	4.01427	D	1	06/17/2012 1:38:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
37	1	5	  0d 00:34:0.0399999991059303	  0d 00:33:0.0399999991059303	0.00028	0.00111	0.00050	4.01366	D	1	06/17/2012 1:39:16 AM	2.14860	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	
